QueryProject,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
AnnotatedPDF,"(0.04574900592766851, 'TextSummary')","(0.04851707481281674, 'Canvas')","(0.04851707481281674, 'LastAnnotation')","(0.049715578647916814, 'AnnotationList')","(0.15174848843311456, 'JSON')","(0.2657450363655597, 'DeleteAll')","(0.3717833550172943, 'ImportAnnotations')","(0.4123264062249404, 'MoodleReport')","(0.41764939455472205, 'SentimentAnalysis')","(0.49139838038661093, 'Delete')","(0.49139838038661093, 'Update')","(0.4914276621393451, 'Create')","(0.4938289345628336, 'UserFilter')","(0.5689702768114984, 'Remote')","(0.5747870400975785, 'SidebarNavigation')","(0.5752887294270179, 'Replying')","(0.6052878212462447, 'Selector')","(0.6056722413777778, 'GoogleSheetConsumer')","(0.6159128099320522, 'Autocomplete')","(0.6238016580000136, 'CodebookDelete')","(0.6329569615779871, 'URL')","(0.6363701808702915, 'Multivalued')","(0.6562747705524603, 'BuiltIn')","(0.6574945034112974, 'WebAnnotationClient')","(0.661565326207759, 'Alphabetical')","(0.661565326207759, 'Number')","(0.6617185383815558, 'MoodleResourceBased')","(0.6646588502428439, 'Hierarchy')","(0.6696460488814648, 'Date')","(0.6707531504227748, 'HTML')","(0.6742510651611635, 'Export')","(0.6746117110528653, 'PDF')","(0.6781960786376164, 'Assessing')","(0.6782767007077354, 'TXT')","(0.680105505429842, 'MoodleComment')","(0.680215885650454, 'URN')","(0.6807335779872361, 'Categorize')","(0.682958555599283, 'Dropbox')","(0.6833243661320977, 'Commenting')","(0.6846660428058824, 'MoodleConsumer')","(0.6851773307556386, 'Neo4J')","(0.6855082536695156, 'ScienceDirect')","(0.6855201165347138, 'DOI')","(0.6857032017550548, 'SuggestedLiterature')","(0.6860051099463756, 'ACM')","(0.6860678789392879, 'Springer')","(0.6870953668001376, 'Classifying')","(0.68755774177024, 'PreviousAssignments')","(0.6879605080749105, 'MoodleResource')","(0.6886069861979178, 'Hosting')","(0.6887509818643371, 'ImportCodebook')","(0.6888611558757277, 'Codebook')","(0.6892862735171744, 'BrowserStorage')","(0.689617851656101, 'ExportCodebook')","(0.6897012950013376, 'Hypothesis')","(0.689794841640446, 'RenameCodebook')","(0.6902218100667612, 'MoodleProvider')","(0.6905341808477377, 'AnnotationServer')","(0.6906441609837615, 'ApplicationBased')","(0.6906849081651973, 'Manual')","(0.6907845464611335, 'GoogleSheetProvider')","(0.6915511282832751, 'CodebookUpdate')","(1, 'AnnotatedPDF')"
SentimentAnalysis,"(0.08462007103397318, 'HTML')","(0.19247175151412466, 'PDF')","(0.2190566750855244, 'Selector')","(0.22872326934371895, 'Replying')","(0.26529101942471783, 'Commenting')","(0.3831841564835522, 'TXT')","(0.3940168338839608, 'AnnotationList')","(0.39421205139580484, 'URN')","(0.39507919794777013, 'Canvas')","(0.39507919794777013, 'LastAnnotation')","(0.3991862612362763, 'TextSummary')","(0.41764939455472205, 'AnnotatedPDF')","(0.44591513907549984, 'Categorize')","(0.47651038751842223, 'JSON')","(0.4902129725402322, 'Autocomplete')","(0.5471311314980749, 'DeleteAll')","(0.5682098421995516, 'ImportAnnotations')","(0.5722122759910309, 'SidebarNavigation')","(0.572239688510193, 'MoodleReport')","(0.5932621436774907, 'URL')","(0.6049794864495, 'Classifying')","(0.6168594031326061, 'MoodleProvider')","(0.625238520415361, 'Hierarchy')","(0.6284750141856086, 'WebAnnotationClient')","(0.6319164521756797, 'GoogleSheetConsumer')","(0.6349212617251925, 'Alphabetical')","(0.6349212617251925, 'Number')","(0.6353727826979321, 'MoodleResourceBased')","(0.6494093474726443, 'Date')","(0.65813132863493, 'Export')","(0.6662987002807703, 'Assessing')","(0.6702021689731871, 'MoodleComment')","(0.6729766154051107, 'Remote')","(0.6759405665542739, 'Dropbox')","(0.6786126816202842, 'MoodleConsumer')","(0.679563523803234, 'Neo4J')","(0.6806072019449205, 'ScienceDirect')","(0.6808428901648368, 'DOI')","(0.6809805764610677, 'Delete')","(0.6809805764610677, 'Update')","(0.6810479576199773, 'Create')","(0.6811799051359502, 'SuggestedLiterature')","(0.6817311091481387, 'ACM')","(0.6818449830443196, 'Springer')","(0.6842234436761949, 'PreviousAssignments')","(0.6846492771677442, 'MoodleResource')","(0.6853788821136084, 'ImportCodebook')","(0.6857955259036372, 'Codebook')","(0.6859794264680021, 'Hosting')","(0.6860185201553042, 'UserFilter')","(0.6869036381180174, 'BuiltIn')","(0.6872254951078463, 'ExportCodebook')","(0.687304325301543, 'BrowserStorage')","(0.687323113646944, 'Multivalued')","(0.6876541782077497, 'Hypothesis')","(0.6876903267076817, 'CodebookDelete')","(0.6880914048574693, 'RenameCodebook')","(0.6887549667233392, 'Manual')","(0.6891947015360759, 'AnnotationServer')","(0.6892335509217801, 'GoogleSheetProvider')","(0.6893545247934068, 'ApplicationBased')","(0.6903944342282511, 'CodebookUpdate')","(1, 'SentimentAnalysis')"
Create,"(1.0674992173317849e-07, 'Update')","(1.0674992173371551e-07, 'Delete')","(0.0005860274777622516, 'UserFilter')","(0.10889948697687535, 'DeleteAll')","(0.3350303901544232, 'JSON')","(0.37516866945356525, 'ImportAnnotations')","(0.3924370731285672, 'Remote')","(0.3975340877689494, 'SidebarNavigation')","(0.40393891339193794, 'Replying')","(0.4914276621393451, 'AnnotatedPDF')","(0.4931970903558974, 'MoodleReport')","(0.5084981026750824, 'Selector')","(0.542054374695204, 'Autocomplete')","(0.5537738905314582, 'CodebookDelete')","(0.5867242648684423, 'Multivalued')","(0.6314997890079457, 'BuiltIn')","(0.6465736504336042, 'URL')","(0.647206057934731, 'Hierarchy')","(0.6636238613382804, 'WebAnnotationClient')","(0.6665245801117425, 'Alphabetical')","(0.6665245801117425, 'Number')","(0.6666705937200761, 'MoodleResourceBased')","(0.6725969570151443, 'Date')","(0.6734543141492539, 'HTML')","(0.6761961895346436, 'Export')","(0.6764657151296128, 'PDF')","(0.678755241988076, 'AnnotationList')","(0.6794796424296143, 'Canvas')","(0.6794796424296143, 'LastAnnotation')","(0.6794796424301129, 'Assessing')","(0.6795029687015862, 'TXT')","(0.6810479576199773, 'SentimentAnalysis')","(0.6811088451478928, 'MoodleComment')","(0.6811844613590352, 'URN')","(0.6816167308234076, 'Categorize')","(0.6820302852313468, 'TextSummary')","(0.6836103065502338, 'Dropbox')","(0.683922168189587, 'Commenting')","(0.685113607907395, 'MoodleConsumer')","(0.6855815741089542, 'Neo4J')","(0.685902761199765, 'ScienceDirect')","(0.6859226917296286, 'DOI')","(0.6860902802647636, 'SuggestedLiterature')","(0.6863672911787415, 'ACM')","(0.6864249860513552, 'Springer')","(0.6873529095938978, 'Classifying')","(0.6877992734608185, 'PreviousAssignments')","(0.6881722272100084, 'MoodleResource')","(0.6887845545255766, 'Hosting')","(0.6889138261690202, 'ImportCodebook')","(0.6890200399186273, 'Codebook')","(0.6894292021598397, 'BrowserStorage')","(0.6894959625126991, 'GoogleSheetConsumer')","(0.6897415244170717, 'ExportCodebook')","(0.6898218739526872, 'Hypothesis')","(0.6899120497748255, 'RenameCodebook')","(0.6903279921454206, 'MoodleProvider')","(0.6906179803285937, 'AnnotationServer')","(0.6907234008642686, 'ApplicationBased')","(0.6907650088633138, 'Manual')","(0.6908592852175797, 'GoogleSheetProvider')","(0.6915988963485222, 'CodebookUpdate')","(1, 'Create')"
GoogleSheetConsumer,"(0.057338793463869345, 'GoogleSheetProvider')","(0.2981960779423064, 'MoodleProvider')","(0.5616065250227715, 'MoodleConsumer')","(0.6009177200638267, 'AnnotationList')","(0.6011114968807574, 'Canvas')","(0.6011114968807574, 'LastAnnotation')","(0.6018313100008117, 'TextSummary')","(0.6056722413777778, 'AnnotatedPDF')","(0.6191860643919682, 'JSON')","(0.6319164521756797, 'SentimentAnalysis')","(0.636297267176621, 'DeleteAll')","(0.6423026031864909, 'ImportAnnotations')","(0.6434923451233995, 'MoodleReport')","(0.655028414196366, 'URL')","(0.6736486883268629, 'WebAnnotationClient')","(0.6765426527448994, 'Alphabetical')","(0.6765426527448994, 'Number')","(0.676581075455584, 'MoodleResourceBased')","(0.6816677170554398, 'Date')","(0.6823221228562166, 'HTML')","(0.6843356744128584, 'Export')","(0.6845700725557342, 'PDF')","(0.6862717055137983, 'Assessing')","(0.686401234043119, 'TXT')","(0.6871545634943048, 'MoodleComment')","(0.6872467265861839, 'URN')","(0.6875144465699545, 'Categorize')","(0.6880595609362261, 'Remote')","(0.6883912993151553, 'Dropbox')","(0.6885840889547249, 'Commenting')","(0.6890467657264558, 'Autocomplete')","(0.6894144321209703, 'Neo4J')","(0.6894502578305994, 'DOI')","(0.6894800467385138, 'ScienceDirect')","(0.6894809243588801, 'Delete')","(0.6894809243588801, 'Update')","(0.6894959625126991, 'Create')","(0.6895254705699564, 'SuggestedLiterature')","(0.6895856558685078, 'Selector')","(0.6896496597560303, 'ACM')","(0.6896755152182139, 'Springer')","(0.6899524463230079, 'Replying')","(0.6902467263130434, 'Classifying')","(0.690335509071138, 'PreviousAssignments')","(0.6905494914526742, 'MoodleResource')","(0.6906225000423856, 'SidebarNavigation')","(0.6906965122220872, 'UserFilter')","(0.6907907251755979, 'Hosting')","(0.6910002733938071, 'ImportCodebook')","(0.6910072980285737, 'Codebook')","(0.6910573448102063, 'BrowserStorage')","(0.691184281918354, 'Multivalued')","(0.6912960890712543, 'RenameCodebook')","(0.6913049394478091, 'Hypothesis')","(0.6913079849183708, 'CodebookDelete')","(0.6913206391811619, 'ExportCodebook')","(0.6914497459165363, 'BuiltIn')","(0.6916618627017839, 'AnnotationServer')","(0.691718584030621, 'ApplicationBased')","(0.69188030175428, 'Manual')","(0.69198099120043, 'Hierarchy')","(0.6922772034526622, 'CodebookUpdate')","(1, 'GoogleSheetConsumer')"
CodebookUpdate,"(0.04630094566738201, 'Date')","(0.20793376387008974, 'Hierarchy')","(0.3018788498030849, 'Codebook')","(0.3190263327344138, 'Export')","(0.4750163322538863, 'Selector')","(0.5068570367697559, 'ImportCodebook')","(0.5126765915077773, 'BuiltIn')","(0.5441028638574699, 'Remote')","(0.6059637630328207, 'Classifying')","(0.6564418504310637, 'RenameCodebook')","(0.6569814043273607, 'CodebookDelete')","(0.6595189868534914, 'ExportCodebook')","(0.6599068752435655, 'Manual')","(0.6645688183362106, 'URL')","(0.668581146754729, 'Neo4J')","(0.6689312089724049, 'MoodleConsumer')","(0.6711256915555187, 'PreviousAssignments')","(0.6722589961301302, 'Autocomplete')","(0.6736048992078187, 'MoodleResource')","(0.6777826908121232, 'MoodleProvider')","(0.6801548619489739, 'WebAnnotationClient')","(0.6825281533418635, 'Alphabetical')","(0.6825281533418635, 'Number')","(0.6825361162905798, 'MoodleResourceBased')","(0.6870296845110787, 'HTML')","(0.6887107463520166, 'PDF')","(0.6895418263451155, 'AnnotationList')","(0.6898122225528405, 'Canvas')","(0.6898122225528405, 'LastAnnotation')","(0.6898122225528701, 'Assessing')","(0.6899400824245581, 'TXT')","(0.6903606152466915, 'MoodleComment')","(0.6903944342282511, 'SentimentAnalysis')","(0.690437275884022, 'URN')","(0.6906134822636975, 'Categorize')","(0.6906364918941788, 'TextSummary')","(0.6909116397662383, 'JSON')","(0.6910580882617041, 'Dropbox')","(0.691177551244624, 'Commenting')","(0.6915511282832751, 'AnnotatedPDF')","(0.6915781255603184, 'DOI')","(0.6915920771578048, 'Delete')","(0.6915920771578048, 'Update')","(0.6915988963485222, 'Create')","(0.6916061889395559, 'ScienceDirect')","(0.6916122344485209, 'SuggestedLiterature')","(0.6916677563069755, 'ACM')","(0.6916791921356046, 'Springer')","(0.6918067477799494, 'ImportAnnotations')","(0.6918473850066744, 'Replying')","(0.6918761150496545, 'DeleteAll')","(0.6919244614920419, 'MoodleReport')","(0.6921004060397593, 'UserFilter')","(0.692106145923171, 'SidebarNavigation')","(0.6921472362463508, 'Hosting')","(0.6922384085903777, 'BrowserStorage')","(0.6922772034526622, 'GoogleSheetConsumer')","(0.6922963932327452, 'Multivalued')","(0.6923427553257715, 'Hypothesis')","(0.6924660554155052, 'AnnotationServer')","(0.6924876713833066, 'ApplicationBased')","(0.6925550175767756, 'GoogleSheetProvider')","(1, 'CodebookUpdate')"
Export,"(0.05398191534700964, 'Hierarchy')","(0.17130767112600603, 'Multivalued')","(0.18067363020208183, 'Classifying')","(0.2602113597554108, 'Codebook')","(0.26131943816588954, 'SidebarNavigation')","(0.27168707050257085, 'Date')","(0.2979437351289036, 'Autocomplete')","(0.3190263327344138, 'CodebookUpdate')","(0.3276449368008744, 'Alphabetical')","(0.3276449368008744, 'Number')","(0.411335230901551, 'Selector')","(0.44938458779262636, 'ImportAnnotations')","(0.458496600286289, 'MoodleReport')","(0.49093213890878024, 'Replying')","(0.4997526007078703, 'ImportCodebook')","(0.5289557914901137, 'URL')","(0.5298948593417714, 'BuiltIn')","(0.5591211953157309, 'Remote')","(0.584754212167564, 'WebAnnotationClient')","(0.5886492871784773, 'ExportCodebook')","(0.5967440115981362, 'MoodleResourceBased')","(0.6257666752850866, 'HTML')","(0.6381445489227746, 'MoodleProvider')","(0.6382891383773286, 'PDF')","(0.649222295663819, 'AnnotationList')","(0.6512834755639819, 'TXT')","(0.6522997331513843, 'Canvas')","(0.6522997331513843, 'LastAnnotation')","(0.6522997331538241, 'Assessing')","(0.65813132863493, 'SentimentAnalysis')","(0.6586568486284585, 'URN')","(0.6589774734874543, 'MoodleComment')","(0.6597511837126566, 'Categorize')","(0.6625716361926908, 'TextSummary')","(0.6636613883187302, 'JSON')","(0.6683661514461339, 'Dropbox')","(0.6686676269557952, 'Commenting')","(0.6711402230564661, 'MoodleConsumer')","(0.6725738100710829, 'Neo4J')","(0.6742510651611635, 'AnnotatedPDF')","(0.6750735045876278, 'ScienceDirect')","(0.6758924903890648, 'DOI')","(0.6760965031770867, 'Delete')","(0.6760965031770867, 'Update')","(0.6761961895346436, 'Create')","(0.67639110434576, 'SuggestedLiterature')","(0.6772011198433298, 'ACM')","(0.6773676048938517, 'Springer')","(0.6776368096445553, 'DeleteAll')","(0.6802578798832095, 'PreviousAssignments')","(0.6803343933093993, 'MoodleResource')","(0.6827200091909544, 'Hosting')","(0.6832575790546718, 'UserFilter')","(0.6843356744128584, 'GoogleSheetConsumer')","(0.6848578404728468, 'Hypothesis')","(0.6849454829912831, 'CodebookDelete')","(0.6849840696718248, 'BrowserStorage')","(0.6856035561133262, 'Manual')","(0.6860186399895356, 'RenameCodebook')","(0.686859501024547, 'GoogleSheetProvider')","(0.6874384555400705, 'AnnotationServer')","(0.6876410160976945, 'ApplicationBased')","(1, 'Export')"
BrowserStorage,"(0.5701201338388879, 'Neo4J')","(0.6151666364273187, 'Codebook')","(0.6634469759586221, 'URL')","(0.6770747933392864, 'WebAnnotationClient')","(0.679164620834293, 'Alphabetical')","(0.679164620834293, 'Number')","(0.6792085880440895, 'MoodleResourceBased')","(0.6829606086536202, 'Date')","(0.6834539443851014, 'HTML')","(0.6849840696718248, 'Export')","(0.6851540039262695, 'PDF')","(0.6862164688243454, 'AnnotationList')","(0.6865583986366719, 'Canvas')","(0.6865583986366719, 'LastAnnotation')","(0.6865583986368327, 'Assessing')","(0.6866330886383043, 'TXT')","(0.6873022215325547, 'MoodleComment')","(0.687304325301543, 'SentimentAnalysis')","(0.6873656319413781, 'URN')","(0.6875836930789465, 'Categorize')","(0.6877100267006597, 'TextSummary')","(0.688040974262669, 'Remote')","(0.6880522684351352, 'JSON')","(0.6883943596215372, 'Dropbox')","(0.6885566062609962, 'Commenting')","(0.6889360672199905, 'Autocomplete')","(0.68911694214306, 'MoodleConsumer')","(0.6892862735171744, 'AnnotatedPDF')","(0.6893852134617404, 'DOI')","(0.6894032273567356, 'ScienceDirect')","(0.6894147175683358, 'Delete')","(0.6894147175683358, 'Update')","(0.6894292021598397, 'Create')","(0.6894576554149886, 'SuggestedLiterature')","(0.6894677470248577, 'Selector')","(0.6895778584266139, 'ACM')","(0.6896029753831501, 'Springer')","(0.6897647586586735, 'ImportAnnotations')","(0.689838643003445, 'Replying')","(0.6899742443696374, 'DeleteAll')","(0.6900159703552051, 'MoodleReport')","(0.6901318884718961, 'Classifying')","(0.6902454121620298, 'PreviousAssignments')","(0.6904526497173338, 'MoodleResource')","(0.6905181321550937, 'SidebarNavigation')","(0.6906178747429488, 'UserFilter')","(0.6907060584857567, 'Hosting')","(0.6908969891361659, 'ImportCodebook')","(0.6910573448102063, 'GoogleSheetConsumer')","(0.6911086651814641, 'Multivalued')","(0.6912305478192488, 'RenameCodebook')","(0.691232079066886, 'Hypothesis')","(0.6912355669312584, 'CodebookDelete')","(0.6912406333111512, 'ExportCodebook')","(0.691362200793083, 'BuiltIn')","(0.6916078001265635, 'AnnotationServer')","(0.6916664346706893, 'ApplicationBased')","(0.6918058699502163, 'GoogleSheetProvider')","(0.6918185840745824, 'Manual')","(0.6918724931048328, 'MoodleProvider')","(0.6919174105384869, 'Hierarchy')","(0.6922384085903777, 'CodebookUpdate')","(1, 'BrowserStorage')"
Dropbox,"(0.0005750435631819171, 'DOI')","(0.040085789007146724, 'ScienceDirect')","(0.19494064465619396, 'TXT')","(0.2630122314950103, 'MoodleConsumer')","(0.35444926337566013, 'PDF')","(0.6291406814614067, 'URL')","(0.6503389992613196, 'WebAnnotationClient')","(0.65420920286101, 'Alphabetical')","(0.65420920286101, 'Number')","(0.6544798280511495, 'MoodleResourceBased')","(0.6560140298482897, 'Replying')","(0.6629725236396173, 'Date')","(0.6642520375442365, 'HTML')","(0.6683661514461339, 'Export')","(0.6724021160018518, 'AnnotationList')","(0.6735368845612975, 'Canvas')","(0.6735368845612975, 'LastAnnotation')","(0.673536884562156, 'Assessing')","(0.6759405665542739, 'SentimentAnalysis')","(0.6760906195988481, 'MoodleComment')","(0.676152950884443, 'URN')","(0.6767749232793037, 'Categorize')","(0.6775298954525493, 'TextSummary')","(0.6781160609960406, 'Remote')","(0.6784294859041322, 'JSON')","(0.6803836334678797, 'Commenting')","(0.6810087688874387, 'Autocomplete')","(0.6827406937302624, 'Neo4J')","(0.682958555599283, 'AnnotatedPDF')","(0.6829638883651508, 'Selector')","(0.6835609860039444, 'Delete')","(0.6835609860039444, 'Update')","(0.6836103065502338, 'Create')","(0.6837070048898093, 'SuggestedLiterature')","(0.6841126686105145, 'ACM')","(0.6841786690543008, 'ImportAnnotations')","(0.6841968254330708, 'Springer')","(0.6848175496048815, 'MoodleReport')","(0.6850443049069499, 'DeleteAll')","(0.6852109479408587, 'Classifying')","(0.6860771014559078, 'PreviousAssignments')","(0.6864786104386964, 'SidebarNavigation')","(0.6865038795649065, 'MoodleResource')","(0.6873014075510141, 'ImportCodebook')","(0.6873738483314151, 'UserFilter')","(0.6874387896766977, 'Hosting')","(0.6875348865772599, 'Codebook')","(0.6883912993151553, 'GoogleSheetConsumer')","(0.6883943596215372, 'BrowserStorage')","(0.6885034961282962, 'BuiltIn')","(0.6885156752526203, 'Multivalued')","(0.6885808999268623, 'ExportCodebook')","(0.6887558421449113, 'MoodleProvider')","(0.6888007957019804, 'Hypothesis')","(0.6888223681691739, 'CodebookDelete')","(0.6890305390612543, 'RenameCodebook')","(0.6898652500691937, 'Manual')","(0.6898866995344959, 'Hierarchy')","(0.6899387365741179, 'AnnotationServer')","(0.6900720294063234, 'ApplicationBased')","(0.6901157284463024, 'GoogleSheetProvider')","(0.6910580882617041, 'CodebookUpdate')","(1, 'Dropbox')"
BuiltIn,"(0.1034216744886033, 'ApplicationBased')","(0.14617234582568928, 'Codebook')","(0.15042174269180464, 'ImportCodebook')","(0.37420163324876643, 'Manual')","(0.4839011567269224, 'ImportAnnotations')","(0.48914771152745806, 'DeleteAll')","(0.5003536649365821, 'Alphabetical')","(0.5003536649365821, 'Number')","(0.5028399661986782, 'Hierarchy')","(0.5067022616132342, 'Date')","(0.5126765915077773, 'CodebookUpdate')","(0.5176374157733863, 'GoogleSheetProvider')","(0.5253938081303355, 'JSON')","(0.5298948593417714, 'Export')","(0.5478276743006696, 'Classifying')","(0.5484452132078456, 'ExportCodebook')","(0.5555491923861362, 'Selector')","(0.5818266853120633, 'Remote')","(0.6200200447024624, 'SidebarNavigation')","(0.6286802598955941, 'Replying')","(0.6288355349959629, 'URL')","(0.6314860599564116, 'Delete')","(0.6314860599564116, 'Update')","(0.6314997890079457, 'Create')","(0.6319387787358516, 'Autocomplete')","(0.6325358190500702, 'UserFilter')","(0.6337143834009118, 'MoodleReport')","(0.6341051786198126, 'Multivalued')","(0.6562747705524603, 'AnnotatedPDF')","(0.6632127210564737, 'WebAnnotationClient')","(0.6635332904920298, 'CodebookDelete')","(0.66862171478437, 'MoodleResourceBased')","(0.6789751994495115, 'HTML')","(0.6815970602936701, 'MoodleProvider')","(0.6829049130120599, 'PDF')","(0.6848757800222177, 'AnnotationList')","(0.6855180237559892, 'Canvas')","(0.6855180237559892, 'LastAnnotation')","(0.6855180237560694, 'Assessing')","(0.6858150525194115, 'TXT')","(0.6868263135422512, 'MoodleComment')","(0.6869036381180174, 'SentimentAnalysis')","(0.6870061881869921, 'URN')","(0.687425405370717, 'Categorize')","(0.6874877694909255, 'TextSummary')","(0.6885034961282962, 'Dropbox')","(0.6887886469904559, 'Commenting')","(0.6895910001031589, 'MoodleConsumer')","(0.6897647533548398, 'DOI')","(0.6898219013241846, 'Neo4J')","(0.6898296589714645, 'ScienceDirect')","(0.6898477321760249, 'SuggestedLiterature')","(0.6899828323882226, 'ACM')","(0.6900106615706324, 'Springer')","(0.69071331184353, 'PreviousAssignments')","(0.6909418474010176, 'MoodleResource')","(0.691141169958666, 'Hosting')","(0.691362200793083, 'BrowserStorage')","(0.6914497459165363, 'GoogleSheetConsumer')","(0.6915735706512924, 'RenameCodebook')","(0.6916021802719788, 'Hypothesis')","(0.6918896479187198, 'AnnotationServer')","(1, 'BuiltIn')"
WebAnnotationClient,"(0.15077475177368205, 'Hypothesis')","(0.22644190073127396, 'Neo4J')","(0.2858567738423097, 'Remote')","(0.3020448018211821, 'URL')","(0.47855910081085967, 'Alphabetical')","(0.47855910081085967, 'Number')","(0.48320774834917335, 'MoodleResourceBased')","(0.4975445830909758, 'Autocomplete')","(0.5020936086063883, 'MoodleResource')","(0.5330700895449463, 'MoodleProvider')","(0.5496998836878765, 'Date')","(0.559188173868048, 'HTML')","(0.5623676508525041, 'Replying')","(0.584754212167564, 'Export')","(0.5848254535170252, 'PDF')","(0.6121921884215049, 'TXT')","(0.6131181613396374, 'AnnotationList')","(0.6195393751586306, 'Canvas')","(0.6195393751586306, 'LastAnnotation')","(0.6195393751639964, 'Assessing')","(0.6284750141856086, 'SentimentAnalysis')","(0.6289058686463607, 'Categorize')","(0.6294172945477223, 'URN')","(0.6329043542000345, 'MoodleComment')","(0.6357485689962992, 'JSON')","(0.6397685864640474, 'TextSummary')","(0.6439323383019864, 'Selector')","(0.646392049255583, 'MoodleConsumer')","(0.6475213823402057, 'Commenting')","(0.6503389992613196, 'Dropbox')","(0.6515024954776008, 'MoodleReport')","(0.6524728150280124, 'ImportAnnotations')","(0.6539445252524396, 'Classifying')","(0.6574945034112974, 'AnnotatedPDF')","(0.658326645413198, 'ImportCodebook')","(0.6588993071712346, 'ScienceDirect')","(0.6597653150634382, 'DeleteAll')","(0.6598139070575524, 'SidebarNavigation')","(0.6623113231724642, 'Codebook')","(0.6631305721338829, 'DOI')","(0.6632127210564737, 'BuiltIn')","(0.6634621437196008, 'Delete')","(0.6634621437196008, 'Update')","(0.6636238613382804, 'Create')","(0.6639394993308622, 'SuggestedLiterature')","(0.665243161636691, 'ACM')","(0.6655094928608382, 'Springer')","(0.6670453109784031, 'PreviousAssignments')","(0.6687337305854881, 'ExportCodebook')","(0.6690891112131556, 'Hierarchy')","(0.6711403565759638, 'Hosting')","(0.6711586039344675, 'Manual')","(0.6736486883268629, 'GoogleSheetConsumer')","(0.6737267348357127, 'Multivalued')","(0.6740801728112679, 'CodebookDelete')","(0.6745644564902815, 'UserFilter')","(0.6763744549534436, 'GoogleSheetProvider')","(0.6770747933392864, 'BrowserStorage')","(0.6785444659251105, 'RenameCodebook')","(0.6801548619489739, 'CodebookUpdate')","(0.6805154024022482, 'AnnotationServer')","(0.6807919189138618, 'ApplicationBased')","(1, 'WebAnnotationClient')"
Classifying,"(0.12833137491755825, 'SidebarNavigation')","(0.14719298908555917, 'Multivalued')","(0.18067363020208183, 'Export')","(0.18081078553621274, 'Autocomplete')","(0.2281712689146873, 'Hierarchy')","(0.26845798069280397, 'Alphabetical')","(0.26845798069280397, 'Number')","(0.3426420793439719, 'ImportAnnotations')","(0.37213125948605363, 'Selector')","(0.40745140194192553, 'MoodleReport')","(0.42286018358656496, 'Commenting')","(0.4234160490017913, 'Replying')","(0.42436714346261206, 'Categorize')","(0.43240302886327736, 'Codebook')","(0.43855714233621945, 'Assessing')","(0.44169384086071417, 'SuggestedLiterature')","(0.46169547906452063, 'ImportCodebook')","(0.4920948204107999, 'ExportCodebook')","(0.496569627839178, 'TXT')","(0.530302449880069, 'PDF')","(0.5478276743006696, 'BuiltIn')","(0.589447905467138, 'Date')","(0.5905774454360241, 'JSON')","(0.5929971380877472, 'HTML')","(0.6049794864495, 'SentimentAnalysis')","(0.6059637630328207, 'CodebookUpdate')","(0.6149055388520905, 'URL')","(0.6219057659978324, 'MoodleProvider')","(0.6266670798409979, 'URN')","(0.6454760016639223, 'Remote')","(0.6539445252524396, 'WebAnnotationClient')","(0.6602085106295967, 'MoodleResourceBased')","(0.6800136093901572, 'AnnotationList')","(0.6808828315691771, 'Canvas')","(0.6808828315691771, 'LastAnnotation')","(0.6827102659735231, 'MoodleComment')","(0.6836711070283555, 'TextSummary')","(0.6852109479408587, 'Dropbox')","(0.6868091851660376, 'MoodleConsumer')","(0.6870953668001376, 'AnnotatedPDF')","(0.6872043660158751, 'Neo4J')","(0.687266600551008, 'DOI')","(0.687324536791809, 'Delete')","(0.687324536791809, 'Update')","(0.687324664373151, 'ScienceDirect')","(0.6873529095938978, 'Create')","(0.6876414299284846, 'ACM')","(0.6876896970977542, 'Springer')","(0.6884165841566399, 'DeleteAll')","(0.6888880611662671, 'PreviousAssignments')","(0.6892556616370822, 'MoodleResource')","(0.6895235280754286, 'UserFilter')","(0.6896764323293284, 'Hosting')","(0.6901318884718961, 'BrowserStorage')","(0.6902467263130434, 'GoogleSheetConsumer')","(0.6905194383052001, 'Hypothesis')","(0.6905209259301085, 'RenameCodebook')","(0.6905251604598897, 'CodebookDelete')","(0.6910942718149735, 'AnnotationServer')","(0.6911805909515292, 'ApplicationBased')","(0.6913692313080779, 'GoogleSheetProvider')","(0.6913715340008297, 'Manual')","(1, 'Classifying')"
